"ID","gene"
"cds-WP_016253060.1","NA"
"gene-Y880_RS16735","NA"
"cds-WP_016253059.1","NA"
"gene-Y880_RS16740","NA"
"cds-WP_003092567.1","NA"
"gene-Y880_RS16745","NA"
"cds-WP_016253058.1","NA"
"gene-Y880_RS16750","NA"
"cds-WP_003100689.1","NA"
"gene-Y880_RS16755","NA"
"cds-WP_003100688.1","NA"
"gene-Y880_RS16760","NA"
"cds-WP_003109635.1","NA"
"gene-Y880_RS16765","NA"
"cds-WP_003100685.1","NA"
"gene-Y880_RS16770","NA"
"cds-WP_003159427.1","NA"
"gene-Y880_RS16775","NA"
"cds-WP_003113835.1","NA"
"gene-Y880_RS16780","recJ"
"cds-WP_003100681.1","recJ"
"gene-Y880_RS16785","NA"
"cds-WP_016253057.1","NA"
"gene-Y880_RS16790","NA"
"cds-WP_016253056.1","NA"
"gene-Y880_RS16795","NA"
"cds-WP_003453696.1","NA"
"gene-Y880_RS16800","NA"
"cds-WP_003119319.1","NA"
"gene-Y880_RS16805","NA"
"cds-WP_003100672.1","NA"
"gene-Y880_RS16810","NA"
"cds-WP_003092609.1","NA"
"gene-Y880_RS16815","NA"
"cds-WP_016253055.1","NA"
"gene-Y880_RS16820","NA"
"cds-WP_004351428.1","NA"
"gene-Y880_RS16825","NA"
"cds-WP_004351430.1","NA"
"gene-Y880_RS16830","NA"
"cds-WP_076938858.1","NA"
"gene-Y880_RS16835","NA"
"cds-WP_003092622.1","NA"
"gene-Y880_RS16840","NA"
"cds-WP_003109642.1","NA"
"gene-Y880_RS16845","NA"
"cds-WP_003092626.1","NA"
"gene-Y880_RS16850","NA"
"cds-WP_003092629.1","NA"
"gene-Y880_RS16855","NA"
"cds-WP_003100653.1","NA"
"gene-Y880_RS16860","NA"
"cds-WP_003119314.1","NA"
"gene-Y880_RS16865","NA"
"cds-WP_003092635.1","NA"
"gene-Y880_RS16870","NA"
"cds-WP_003092637.1","NA"
"gene-Y880_RS16875","trmD"
"cds-WP_003119312.1","trmD"
"gene-Y880_RS16880","NA"
"cds-WP_003092640.1","NA"
"gene-Y880_RS16885","NA"
"cds-WP_003092643.1","NA"
"gene-Y880_RS16890","NA"
"cds-WP_003092645.1","NA"
"gene-Y880_RS16895","NA"
"cds-WP_003092649.1","NA"
"gene-Y880_RS16900","NA"
"cds-WP_003111904.1","NA"
"gene-Y880_RS16905","NA"
"cds-Y880_RS16905","NA"
"gene-Y880_RS16910","NA"
"cds-WP_003092654.1","NA"
"gene-Y880_RS16915","NA"
"cds-WP_003122122.1","NA"
"gene-Y880_RS16920","purT"
"cds-WP_003092658.1","purT"
"gene-Y880_RS16925","NA"
"cds-WP_003092660.1","NA"
"gene-Y880_RS16930","NA"
"cds-WP_003092662.1","NA"
"gene-Y880_RS16935","NA"
"cds-WP_003092664.1","NA"
"gene-Y880_RS16940","NA"
"cds-WP_003092665.1","NA"
"gene-Y880_RS16945","NA"
"cds-WP_003092667.1","NA"
"gene-Y880_RS16950","NA"
"cds-WP_003092669.1","NA"
"gene-Y880_RS16955","nagA"
"cds-WP_003113826.1","nagA"
"gene-Y880_RS16960","NA"
"cds-WP_003119309.1","NA"
"gene-Y880_RS16965","ptsP"
"cds-Y880_RS16965","ptsP"
"gene-Y880_RS16970","NA"
"cds-WP_003117449.1","NA"
"gene-Y880_RS16975","NA"
"cds-WP_003092679.1","NA"
"gene-Y880_RS16980","NA"
"cds-WP_003113822.1","NA"
"gene-Y880_RS16985","purL"
"cds-WP_016253053.1","purL"
"gene-Y880_RS16990","NA"
"cds-WP_016253052.1","NA"
"gene-Y880_RS16995","NA"
"cds-Y880_RS16995","NA"
"gene-Y880_RS17000","NA"
"cds-WP_003105913.1","NA"
"gene-Y880_RS17005","NA"
"cds-WP_071535275.1","NA"
"gene-Y880_RS17010","NA"
"cds-WP_003124122.1","NA"
"gene-Y880_RS17015","NA"
"cds-WP_003122117.1","NA"
"gene-Y880_RS17020","NA"
"cds-WP_003453713.1","NA"
"gene-Y880_RS17025","NA"
"cds-WP_003162432.1","NA"
"gene-Y880_RS17030","NA"
"cds-WP_009876953.1","NA"
"gene-Y880_RS17035","NA"
"cds-WP_003453720.1","NA"
"gene-Y880_RS17040","NA"
"cds-WP_003453723.1","NA"
"gene-Y880_RS17045","NA"
"cds-WP_003105901.1","NA"
"gene-Y880_RS17050","NA"
"cds-WP_003092702.1","NA"
"gene-Y880_RS17055","NA"
"cds-WP_003119304.1","NA"
"gene-Y880_RS17060","NA"
"cds-WP_051579366.1","NA"
"gene-Y880_RS17065","NA"
"cds-WP_003453730.1","NA"
"gene-Y880_RS17070","NA"
"cds-WP_003113816.1","NA"
"gene-Y880_RS17075","NA"
"cds-WP_003113815.1","NA"
"gene-Y880_RS17080","NA"
"cds-Y880_RS17080","NA"
"gene-Y880_RS17085","NA"
"cds-WP_003113813.1","NA"
"gene-Y880_RS17090","NA"
"cds-WP_003092728.1","NA"
"gene-Y880_RS17095","NA"
"cds-WP_095867001.1","NA"
"gene-Y880_RS17100","NA"
"cds-WP_003162603.1","NA"
"gene-Y880_RS17105","NA"
"cds-WP_003122109.1","NA"
"gene-Y880_RS17110","NA"
"cds-WP_003105392.1","NA"
"gene-Y880_RS17115","NA"
"cds-WP_016253050.1","NA"
"gene-Y880_RS17120","NA"
"cds-WP_016253049.1","NA"
"gene-Y880_RS17125","NA"
"cds-WP_016253048.1","NA"
"gene-Y880_RS17130","NA"
"cds-WP_003109794.1","NA"
"gene-Y880_RS17135","NA"
"cds-WP_015502430.1","NA"
"gene-Y880_RS17140","NA"
"cds-WP_003092745.1","NA"
"gene-Y880_RS17145","NA"
"cds-WP_016253047.1","NA"
"gene-Y880_RS17150","NA"
"cds-WP_003129795.1","NA"
"gene-Y880_RS17155","NA"
"cds-WP_003119294.1","NA"
"gene-Y880_RS17160","NA"
"cds-WP_014602543.1","NA"
"gene-Y880_RS17165","leuA"
"cds-WP_003119293.1","leuA"
"gene-Y880_RS17170","NA"
"cds-WP_003092770.1","NA"
"gene-Y880_RS17175","NA"
"cds-WP_003107363.1","NA"
"gene-Y880_RS17180","NA"
"cds-WP_003107361.1","NA"
"gene-Y880_RS17185","NA"
"cds-WP_003113804.1","NA"
"gene-Y880_RS17190","NA"
"cds-WP_003106646.1","NA"
"gene-Y880_RS17195","NA"
"cds-WP_003106648.1","NA"
"gene-Y880_RS17200","der"
"cds-WP_003092786.1","der"
"gene-Y880_RS17205","bamB"
"cds-WP_016253045.1","bamB"
"gene-Y880_RS17210","NA"
"cds-WP_016253044.1","NA"
"gene-Y880_RS17215","NA"
"cds-WP_003106652.1","NA"
"gene-Y880_RS17220","NA"
"cds-WP_023980157.1","NA"
"gene-Y880_RS17225","NA"
"cds-Y880_RS17225","NA"
"gene-Y880_RS17230","NA"
"cds-WP_003092804.1","NA"
"gene-Y880_RS17235","rlmN"
"cds-WP_016253043.1","rlmN"
"gene-Y880_RS17240","NA"
"cds-WP_003092811.1","NA"
"gene-Y880_RS17245","iscX"
"cds-WP_003092814.1","iscX"
"gene-Y880_RS17250","fdx"
"cds-WP_003092818.1","fdx"
"gene-Y880_RS17255","hscA"
"cds-WP_012613648.1","hscA"
"gene-Y880_RS17260","hscB"
"cds-WP_003092824.1","hscB"
"gene-Y880_RS17265","iscA"
"cds-WP_003100617.1","iscA"
"gene-Y880_RS17270","NA"
"cds-WP_003092829.1","NA"
"gene-Y880_RS17275","iscS"
"cds-WP_003092832.1","iscS"
"gene-Y880_RS17280","iscR"
"cds-WP_003092836.1","iscR"
"gene-Y880_RS17285","cysE"
"cds-WP_003100615.1","cysE"
"gene-Y880_RS17290","NA"
"cds-WP_003092842.1","NA"
"gene-Y880_RS17295","NA"
"cds-WP_003092845.1","NA"
"gene-Y880_RS17300","NA"
"cds-WP_003092848.1","NA"
"gene-Y880_RS17305","secF"
"cds-WP_003100612.1","secF"
"gene-Y880_RS17310","secD"
"cds-WP_003100609.1","secD"
"gene-Y880_RS17315","NA"
"cds-WP_003092856.1","NA"
"gene-Y880_RS17320","NA"
"cds-WP_003100607.1","NA"
"gene-Y880_RS17325","NA"
"cds-WP_003137849.1","NA"
"gene-Y880_RS17330","NA"
"rna-Y880_RS17330","NA"
"exon-Y880_RS17330-1","NA"
"gene-Y880_RS17335","NA"
"cds-WP_003092861.1","NA"
"gene-Y880_RS17340","NA"
"cds-WP_003092862.1","NA"
"gene-Y880_RS17345","lptG"
"cds-WP_003092863.1","lptG"
"gene-Y880_RS17350","lptF"
"cds-WP_003092864.1","lptF"
"gene-Y880_RS17355","NA"
"cds-WP_003092865.1","NA"
"gene-Y880_RS17360","NA"
"cds-WP_016253042.1","NA"
"gene-Y880_RS17365","NA"
"cds-WP_009313447.1","NA"
"gene-Y880_RS17370","NA"
"cds-WP_003100593.1","NA"
"gene-Y880_RS17375","NA"
"cds-WP_003100590.1","NA"
"gene-Y880_RS17380","NA"
"cds-WP_016253041.1","NA"
"gene-Y880_RS17385","NA"
"cds-WP_009876983.1","NA"
"gene-Y880_RS17390","NA"
"cds-WP_003092876.1","NA"
"gene-Y880_RS17395","NA"
"cds-WP_003092881.1","NA"
"gene-Y880_RS17400","NA"
"cds-WP_003159390.1","NA"
"gene-Y880_RS17405","NA"
"cds-WP_003100585.1","NA"
"gene-Y880_RS17410","NA"
"cds-WP_003092887.1","NA"
"gene-Y880_RS17415","NA"
"cds-WP_016253040.1","NA"
"gene-Y880_RS17420","NA"
"cds-Y880_RS17420","NA"
"gene-Y880_RS17425","NA"
"cds-WP_003111148.1","NA"
"gene-Y880_RS17430","NA"
"cds-WP_071534002.1","NA"
"gene-Y880_RS17435","NA"
"cds-WP_003100574.1","NA"
"gene-Y880_RS17440","NA"
"cds-WP_003100573.1","NA"
"gene-Y880_RS17445","NA"
"cds-WP_003100571.1","NA"
"gene-Y880_RS17450","NA"
"cds-WP_003100569.1","NA"
"gene-Y880_RS17455","NA"
"cds-WP_003111143.1","NA"
"gene-Y880_RS17460","NA"
"cds-WP_003113787.1","NA"
"gene-Y880_RS17465","NA"
"cds-WP_016253039.1","NA"
"gene-Y880_RS17470","NA"
"cds-WP_003113785.1","NA"
"gene-Y880_RS17475","NA"
"cds-WP_003092916.1","NA"
"gene-Y880_RS17480","NA"
"cds-WP_003092917.1","NA"
"gene-Y880_RS17485","NA"
"cds-WP_003119275.1","NA"
"gene-Y880_RS17490","NA"
"cds-WP_003092922.1","NA"
"gene-Y880_RS17495","NA"
"cds-WP_003118297.1","NA"
"gene-Y880_RS17500","NA"
"cds-WP_003105024.1","NA"
"gene-Y880_RS17505","NA"
"cds-WP_095867002.1","NA"
"gene-Y880_RS17510","NA"
"cds-WP_003105021.1","NA"
"gene-Y880_RS17515","NA"
"cds-WP_016253038.1","NA"
"gene-Y880_RS17520","NA"
"cds-WP_003162574.1","NA"
"gene-Y880_RS17525","NA"
"cds-WP_003105016.1","NA"
"gene-Y880_RS17530","NA"
"cds-WP_003118294.1","NA"
"gene-Y880_RS17535","NA"
"cds-Y880_RS17535","NA"
"gene-Y880_RS17540","NA"
"cds-WP_003092943.1","NA"
"gene-Y880_RS17545","NA"
"cds-WP_016253037.1","NA"
"gene-Y880_RS17550","NA"
"cds-Y880_RS17550","NA"
"gene-Y880_RS17555","NA"
"cds-WP_023874964.1","NA"
"gene-Y880_RS17560","moaA"
"cds-WP_003092949.1","moaA"
"gene-Y880_RS17565","NA"
"cds-WP_003092951.1","NA"
"gene-Y880_RS17570","narI"
"cds-WP_003092953.1","narI"
"gene-Y880_RS17575","narJ"
"cds-WP_003092956.1","narJ"
"gene-Y880_RS17580","narH"
"cds-WP_003092958.1","narH"
"gene-Y880_RS17585","NA"
"cds-WP_003092960.1","NA"
"gene-Y880_RS17590","NA"
"cds-WP_003105301.1","NA"
"gene-Y880_RS17595","NA"
"cds-WP_003105298.1","NA"
"gene-Y880_RS17600","NA"
"cds-WP_016253035.1","NA"
"gene-Y880_RS17605","NA"
"cds-WP_003092968.1","NA"
"gene-Y880_RS17610","NA"
"cds-WP_003092971.1","NA"
"gene-Y880_RS17615","NA"
"cds-WP_003092973.1","NA"
"gene-Y880_RS17620","NA"
"cds-WP_003111263.1","NA"
"gene-Y880_RS17625","NA"
"cds-WP_003113772.1","NA"
"gene-Y880_RS17630","NA"
"cds-Y880_RS17630","NA"
"gene-Y880_RS17635","NA"
"cds-WP_003105672.1","NA"
"gene-Y880_RS17640","NA"
"cds-WP_003453877.1","NA"
"gene-Y880_RS17645","NA"
"cds-WP_003092978.1","NA"
"gene-Y880_RS17650","NA"
"cds-WP_003105667.1","NA"
"gene-Y880_RS17655","NA"
"cds-WP_071534181.1","NA"
"gene-Y880_RS17660","NA"
"cds-WP_003092982.1","NA"
"gene-Y880_RS17665","NA"
"cds-WP_003113769.1","NA"
"gene-Y880_RS17670","NA"
"cds-WP_003092985.1","NA"
"gene-Y880_RS17675","NA"
"cds-WP_003113768.1","NA"
"gene-Y880_RS17680","NA"
"cds-WP_003113767.1","NA"
"gene-Y880_RS17685","NA"
"cds-WP_003082823.1","NA"
"gene-Y880_RS17690","NA"
"cds-WP_016253033.1","NA"
"gene-Y880_RS17695","NA"
"cds-Y880_RS17695","NA"
"gene-Y880_RS17700","NA"
"cds-WP_003092994.1","NA"
"gene-Y880_RS17705","NA"
"cds-WP_016253032.1","NA"
"gene-Y880_RS17710","NA"
"cds-WP_003104227.1","NA"
"gene-Y880_RS17715","NA"
"cds-WP_003132628.1","NA"
"gene-Y880_RS17720","NA"
"cds-WP_016253031.1","NA"
"gene-Y880_RS17725","NA"
"cds-WP_016253030.1","NA"
"gene-Y880_RS17730","NA"
"cds-WP_003104233.1","NA"
"gene-Y880_RS17735","NA"
"cds-WP_003093002.1","NA"
"gene-Y880_RS17740","NA"
"cds-WP_003093004.1","NA"
"gene-Y880_RS17745","NA"
"cds-WP_003104235.1","NA"
"gene-Y880_RS17750","NA"
"cds-WP_016253029.1","NA"
"gene-Y880_RS17755","NA"
"cds-WP_003104238.1","NA"
"gene-Y880_RS17760","NA"
"cds-WP_024082430.1","NA"
"gene-Y880_RS17765","NA"
"cds-WP_003093015.1","NA"
"gene-Y880_RS17770","NA"
"cds-WP_003453898.1","NA"
"gene-Y880_RS17775","NA"
"cds-WP_003143059.1","NA"
"gene-Y880_RS17780","NA"
"cds-WP_016253028.1","NA"
"gene-Y880_RS17785","NA"
"cds-WP_003110916.1","NA"
"gene-Y880_RS17790","NA"
"cds-WP_003093020.1","NA"
"gene-Y880_RS17795","NA"
"cds-WP_020750474.1","NA"
"gene-Y880_RS17800","moaB"
"cds-WP_003107542.1","moaB"
"gene-Y880_RS17805","NA"
"cds-WP_003093025.1","NA"
"gene-Y880_RS17810","moaD"
"cds-WP_003093027.1","moaD"
"gene-Y880_RS17815","moaC"
"cds-WP_003093030.1","moaC"
"gene-Y880_RS17820","NA"
"cds-WP_003093038.1","NA"
"gene-Y880_RS17825","NA"
"cds-WP_003093040.1","NA"
"gene-Y880_RS17830","NA"
"cds-WP_003093042.1","NA"
"gene-Y880_RS17835","NA"
"cds-Y880_RS17835","NA"
"gene-Y880_RS17840","NA"
"cds-WP_003103009.1","NA"
"gene-Y880_RS17845","NA"
"cds-WP_003093045.1","NA"
"gene-Y880_RS17850","NA"
"cds-WP_003159360.1","NA"
"gene-Y880_RS17855","NA"
"cds-WP_003103012.1","NA"
"gene-Y880_RS17860","NA"
"cds-WP_003118278.1","NA"
"gene-Y880_RS17865","NA"
"cds-WP_016253027.1","NA"
"gene-Y880_RS17870","NA"
"cds-WP_003119237.1","NA"
"gene-Y880_RS17875","NA"
"cds-WP_003103026.1","NA"
"gene-Y880_RS17880","cydB"
"cds-WP_003093053.1","cydB"
"gene-Y880_RS17885","NA"
"cds-WP_003103027.1","NA"
"gene-Y880_RS17890","NA"
"cds-WP_003118275.1","NA"
"gene-Y880_RS17895","NA"
"cds-WP_016253026.1","NA"
"gene-Y880_RS17900","NA"
"cds-WP_003119234.1","NA"
"gene-Y880_RS17905","NA"
"cds-WP_003114310.1","NA"
"gene-Y880_RS17910","NA"
"cds-WP_003114311.1","NA"
"gene-Y880_RS17915","NA"
"cds-WP_003114312.1","NA"
"gene-Y880_RS17920","tauB"
"cds-WP_004351571.1","tauB"
"gene-Y880_RS17925","tauA"
"cds-WP_003114314.1","tauA"
"gene-Y880_RS17930","NA"
"cds-WP_016253025.1","NA"
"gene-Y880_RS17935","NA"
"cds-WP_003093079.1","NA"
"gene-Y880_RS17940","NA"
"cds-Y880_RS17940","NA"
"gene-Y880_RS17945","tesB"
"cds-WP_003093084.1","tesB"
"gene-Y880_RS17950","NA"
"cds-WP_020750556.1","NA"
"gene-Y880_RS17955","NA"
"cds-WP_095867003.1","NA"
"gene-Y880_RS17960","NA"
"cds-WP_003110395.1","NA"
"gene-Y880_RS17965","NA"
"cds-WP_003106016.1","NA"
"gene-Y880_RS17970","NA"
"cds-WP_003106014.1","NA"
"gene-Y880_RS17975","NA"
"cds-WP_003106013.1","NA"
"gene-Y880_RS17980","NA"
"cds-WP_003106011.1","NA"
"gene-Y880_RS17985","NA"
"cds-Y880_RS17985","NA"
"gene-Y880_RS17990","NA"
"cds-WP_003106008.1","NA"
"gene-Y880_RS17995","NA"
"cds-WP_016253022.1","NA"
"gene-Y880_RS18000","NA"
"cds-WP_003093104.1","NA"
"gene-Y880_RS18005","NA"
"cds-Y880_RS18005","NA"
"gene-Y880_RS18010","NA"
"cds-WP_051579367.1","NA"
"gene-Y880_RS18015","sfnG"
"cds-WP_003093107.1","sfnG"
"gene-Y880_RS18020","NA"
"cds-WP_003106831.1","NA"
"gene-Y880_RS18025","NA"
"cds-WP_003106829.1","NA"
"gene-Y880_RS18030","NA"
"cds-WP_003106828.1","NA"
"gene-Y880_RS18035","NA"
"cds-WP_003118267.1","NA"
"gene-Y880_RS18040","NA"
"cds-WP_003106825.1","NA"
"gene-Y880_RS18045","NA"
"cds-WP_003118266.1","NA"
"gene-Y880_RS18050","hrpB"
"cds-Y880_RS18050","hrpB"
"gene-Y880_RS18055","NA"
"cds-WP_016253019.1","NA"
"gene-Y880_RS18060","fieF"
"cds-WP_003093118.1","fieF"
"gene-Y880_RS18065","NA"
"cds-WP_017001315.1","NA"
"gene-Y880_RS18070","NA"
"cds-WP_003119210.1","NA"
"gene-Y880_RS18075","NA"
"cds-WP_003093125.1","NA"
"gene-Y880_RS18080","NA"
"cds-WP_003093127.1","NA"
"gene-Y880_RS18085","NA"
"cds-WP_016852477.1","NA"
"gene-Y880_RS18090","NA"
"cds-WP_016253016.1","NA"
"gene-Y880_RS18095","NA"
"cds-WP_003106057.1","NA"
"gene-Y880_RS18100","amn"
"cds-WP_003119204.1","amn"
"gene-Y880_RS18105","NA"
"cds-WP_003137711.1","NA"
"gene-Y880_RS18110","NA"
"cds-WP_016253015.1","NA"
"gene-Y880_RS18115","NA"
"cds-Y880_RS18115","NA"
"gene-Y880_RS18120","NA"
"cds-WP_003143001.1","NA"
"gene-Y880_RS18125","NA"
"cds-Y880_RS18125","NA"
"gene-Y880_RS18130","NA"
"cds-WP_003093148.1","NA"
"gene-Y880_RS18135","hemL"
"cds-WP_003093150.1","hemL"
"gene-Y880_RS18140","NA"
"cds-WP_003093155.1","NA"
"gene-Y880_RS18145","NA"
"cds-WP_003093157.1","NA"
"gene-Y880_RS18150","NA"
"cds-WP_003093158.1","NA"
"gene-Y880_RS18155","NA"
"cds-WP_016253013.1","NA"
"gene-Y880_RS18160","NA"
"cds-WP_003093160.1","NA"
"gene-Y880_RS18165","NA"
"cds-WP_003093161.1","NA"
"gene-Y880_RS18170","NA"
"cds-WP_003118259.1","NA"
"gene-Y880_RS18175","NA"
"cds-WP_003093163.1","NA"
"gene-Y880_RS18180","NA"
"cds-WP_003161864.1","NA"
"gene-Y880_RS18185","NA"
"cds-WP_003100324.1","NA"
"gene-Y880_RS18190","NA"
"cds-WP_003100322.1","NA"
"gene-Y880_RS18195","NA"
"cds-WP_003118257.1","NA"
"gene-Y880_RS18200","NA"
"cds-WP_003093169.1","NA"
"gene-Y880_RS18205","NA"
"cds-WP_031675723.1","NA"
"gene-Y880_RS18210","NA"
"cds-WP_003100318.1","NA"
"gene-Y880_RS18215","NA"
"cds-WP_016253011.1","NA"
"gene-Y880_RS18220","NA"
"cds-WP_016253010.1","NA"
"gene-Y880_RS18225","lipA"
"cds-WP_003119196.1","lipA"
"gene-Y880_RS18230","NA"
"cds-WP_003093177.1","NA"
"gene-Y880_RS18235","NA"
"cds-WP_003100311.1","NA"
"gene-Y880_RS18240","NA"
"cds-WP_003093182.1","NA"
"gene-Y880_RS18245","NA"
"cds-Y880_RS18245","NA"
"gene-Y880_RS18250","mltB"
"cds-WP_003132500.1","mltB"
"gene-Y880_RS18255","NA"
"cds-WP_003114090.1","NA"
"gene-Y880_RS18260","mrdA"
"cds-WP_003093191.1","mrdA"
"gene-Y880_RS18265","NA"
"cds-WP_003093193.1","NA"
"gene-Y880_RS18270","rsfS"
"cds-WP_003100305.1","rsfS"
"gene-Y880_RS18275","NA"
"cds-WP_003093199.1","NA"
"gene-Y880_RS18280","NA"
"cds-Y880_RS18280","NA"
"gene-Y880_RS18285","NA"
"cds-WP_003100301.1","NA"
"gene-Y880_RS18290","NA"
"cds-WP_016253008.1","NA"
"gene-Y880_RS18295","NA"
"cds-WP_003148099.1","NA"
"gene-Y880_RS18300","NA"
"cds-WP_003100297.1","NA"
"gene-Y880_RS18305","NA"
"cds-WP_003093212.1","NA"
"gene-Y880_RS18310","NA"
"cds-WP_003093214.1","NA"
"gene-Y880_RS18315","NA"
"cds-WP_003119191.1","NA"
"gene-Y880_RS18320","NA"
"cds-WP_003093220.1","NA"
"gene-Y880_RS18325","NA"
"cds-WP_003453986.1","NA"
"gene-Y880_RS18330","NA"
"cds-WP_003100290.1","NA"
"gene-Y880_RS18335","NA"
"cds-WP_023081561.1","NA"
"gene-Y880_RS18340","NA"
"cds-WP_003093227.1","NA"
"gene-Y880_RS18345","mpl"
"cds-WP_003124067.1","mpl"
"gene-Y880_RS18350","NA"
"cds-Y880_RS18350","NA"
"gene-Y880_RS18355","eat"
"cds-WP_003093230.1","eat"
"gene-Y880_RS18360","NA"
"cds-WP_003093232.1","NA"
"gene-Y880_RS18365","NA"
"cds-WP_003114907.1","NA"
"gene-Y880_RS18370","NA"
"cds-WP_003093235.1","NA"
"gene-Y880_RS18375","NA"
"cds-WP_003102782.1","NA"
"gene-Y880_RS18380","NA"
"cds-WP_003093239.1","NA"
"gene-Y880_RS18385","NA"
"cds-WP_003093241.1","NA"
"gene-Y880_RS18390","NA"
"cds-WP_003093244.1","NA"
"gene-Y880_RS18395","NA"
"cds-WP_003093248.1","NA"
"gene-Y880_RS18400","NA"
"cds-WP_003093250.1","NA"
"gene-Y880_RS18405","NA"
"cds-WP_016253007.1","NA"
"gene-Y880_RS18410","NA"
"cds-WP_003102790.1","NA"
"gene-Y880_RS18415","NA"
"cds-WP_003110517.1","NA"
"gene-Y880_RS18420","NA"
"cds-WP_016253006.1","NA"
"gene-Y880_RS18425","NA"
"cds-WP_016253005.1","NA"
"gene-Y880_RS18430","NA"
"cds-WP_003102804.1","NA"
"gene-Y880_RS18435","NA"
"cds-WP_003114912.1","NA"
"gene-Y880_RS18440","NA"
"cds-WP_003102810.1","NA"
"gene-Y880_RS18445","NA"
"cds-WP_003114914.1","NA"
"gene-Y880_RS18450","NA"
"cds-WP_003093283.1","NA"
"gene-Y880_RS18455","NA"
"cds-WP_003093289.1","NA"
"gene-Y880_RS18460","NA"
"cds-WP_003102816.1","NA"
"gene-Y880_RS18465","NA"
"cds-WP_003102817.1","NA"
"gene-Y880_RS18470","NA"
"cds-WP_003102818.1","NA"
"gene-Y880_RS18475","ribA"
"cds-WP_003110510.1","ribA"
"gene-Y880_RS18480","NA"
"cds-WP_003093301.1","NA"
"gene-Y880_RS18485","NA"
"cds-WP_003102821.1","NA"
"gene-Y880_RS18490","NA"
"cds-WP_003093304.1","NA"
"gene-Y880_RS18495","NA"
"cds-Y880_RS18495","NA"
"gene-Y880_RS18500","NA"
"cds-WP_016253004.1","NA"
"gene-Y880_RS18505","NA"
"cds-WP_003093311.1","NA"
"gene-Y880_RS18510","ribB"
"cds-WP_003093313.1","ribB"
"gene-Y880_RS18515","NA"
"cds-WP_003093316.1","NA"
"id-NZ_CP020659.1:3867182..3867344","NA"
"gene-Y880_RS18520","ribD"
"cds-WP_016253003.1","ribD"
"gene-Y880_RS18525","NA"
"cds-WP_003107181.1","NA"
"gene-Y880_RS18530","NA"
"cds-WP_003161692.1","NA"
"gene-Y880_RS18535","NA"
"cds-WP_003113050.1","NA"
"gene-Y880_RS18540","NA"
"cds-Y880_RS18540","NA"
"gene-Y880_RS18545","trxA"
"cds-WP_003105274.1","trxA"
"gene-Y880_RS18550","NA"
"cds-Y880_RS18550","NA"
"gene-Y880_RS18555","NA"
"cds-WP_003113048.1","NA"
"gene-Y880_RS18560","NA"
"cds-WP_003093325.1","NA"
"gene-Y880_RS18565","NA"
"cds-WP_003118230.1","NA"
"gene-Y880_RS18570","NA"
"cds-WP_003105266.1","NA"
"gene-Y880_RS18575","NA"
"cds-WP_003093337.1","NA"
"gene-Y880_RS18580","NA"
"cds-WP_003118228.1","NA"
"gene-Y880_RS18585","NA"
"cds-WP_016253002.1","NA"
"gene-Y880_RS18590","NA"
"cds-WP_003113045.1","NA"
"gene-Y880_RS18595","NA"
"cds-WP_016253001.1","NA"
"gene-Y880_RS18600","NA"
"cds-WP_016253000.1","NA"
"gene-Y880_RS18605","NA"
"cds-WP_003119121.1","NA"
"gene-Y880_RS18610","NA"
"cds-Y880_RS18610","NA"
"gene-Y880_RS18615","NA"
"cds-WP_003105255.1","NA"
"gene-Y880_RS18620","NA"
"cds-WP_031672997.1","NA"
"gene-Y880_RS18625","NA"
"cds-WP_003105252.1","NA"
"gene-Y880_RS18630","NA"
"cds-WP_003093358.1","NA"
"gene-Y880_RS18635","NA"
"cds-WP_016252998.1","NA"
"gene-Y880_RS18640","NA"
"cds-WP_003093362.1","NA"
"gene-Y880_RS18645","NA"
"cds-WP_003093364.1","NA"
"gene-Y880_RS18650","NA"
"cds-WP_003158814.1","NA"
"gene-Y880_RS18655","NA"
"cds-WP_003104548.1","NA"
"gene-Y880_RS18660","NA"
"cds-WP_003104547.1","NA"
"gene-Y880_RS18665","NA"
"cds-WP_024099765.1","NA"
"gene-Y880_RS18670","NA"
"cds-WP_016252996.1","NA"
"gene-Y880_RS18675","NA"
"cds-WP_003111034.1","NA"
"gene-Y880_RS18680","NA"
"cds-WP_003121942.1","NA"
"gene-Y880_RS18685","NA"
"cds-WP_003124050.1","NA"
"gene-Y880_RS18690","NA"
"cds-WP_003104535.1","NA"
"gene-Y880_RS18695","NA"
"cds-WP_003093387.1","NA"
"gene-Y880_RS18700","hpaB"
"cds-WP_016252995.1","hpaB"
"gene-Y880_RS18705","hpaC"
"cds-WP_003104531.1","hpaC"
"gene-Y880_RS18710","NA"
"cds-WP_003104529.1","NA"
"gene-Y880_RS18715","NA"
"cds-WP_003093398.1","NA"
"gene-Y880_RS18720","NA"
"cds-WP_003113028.1","NA"
"gene-Y880_RS18725","NA"
"cds-WP_016252994.1","NA"
"gene-Y880_RS18730","NA"
"cds-Y880_RS18730","NA"
"gene-Y880_RS18735","NA"
"cds-WP_003093407.1","NA"
"gene-Y880_RS18740","NA"
"cds-WP_003118209.1","NA"
"gene-Y880_RS18745","NA"
"cds-WP_003113024.1","NA"
"gene-Y880_RS18750","NA"
"cds-WP_016252991.1","NA"
"gene-Y880_RS18755","NA"
"cds-WP_004365749.1","NA"
"gene-Y880_RS18760","NA"
"cds-WP_003113021.1","NA"
"gene-Y880_RS18765","NA"
